imgname,context0,context1,context2,context3
dog.4535.jpg,0,0,0,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,0,1,1
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,1,1,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,1,1,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,1,0,0
dog.4496.jpg,0,0,0,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,0,0,0,0
dog.4496.jpg,0,0,0,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,1,0,1,0
dog.4496.jpg,0,0,0,0
dog.4496.jpg,1,1,1,0
dog.4496.jpg,1,0,1,0
dog.4469.jpg,1,1,0,0
dog.4469.jpg,1,1,1,1
dog.4469.jpg,0,0,0,0
dog.4469.jpg,1,1,0,0
dog.4469.jpg,1,1,0,1
dog.4469.jpg,0,0,0,0
dog.4469.jpg,1,0,0,1
dog.4469.jpg,1,1,0,0
dog.4469.jpg,1,1,0,0
dog.4469.jpg,0,0,0,0
dog.4469.jpg,1,1,0,1
dog.4469.jpg,0,0,0,0
dog.4469.jpg,1,1,0,0
dog.4469.jpg,1,0,0,1
dog.4469.jpg,1,1,0,0
dog.4469.jpg,0,0,0,0
dog.4469.jpg,0,0,0,0
dog.4469.jpg,1,1,0,0
dog.4469.jpg,1,1,0,1
dog.4469.jpg,0,0,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,0,0,0,0
dog.4864.jpg,1,1,1,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,1,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,0,0,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4864.jpg,1,1,0,0
dog.4657.jpg,0,0,0,0
dog.4657.jpg,1,1,0,1
dog.4657.jpg,0,0,0,0
dog.4657.jpg,1,1,0,0
dog.4657.jpg,1,1,1,0
dog.4657.jpg,1,1,0,0
dog.4657.jpg,1,0,0,1
dog.4657.jpg,1,1,1,1
dog.4657.jpg,1,1,0,1
dog.4657.jpg,0,0,0,0
dog.4657.jpg,0,0,0,0
dog.4657.jpg,1,1,0,0
dog.4657.jpg,1,1,0,0
dog.4657.jpg,1,0,0,1
dog.4657.jpg,1,1,0,1
dog.4657.jpg,0,0,0,0
dog.4657.jpg,0,0,0,0
dog.4657.jpg,1,1,0,0
dog.4657.jpg,1,1,0,1
dog.4657.jpg,0,0,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,1,1,0,1
dog.4119.jpg,0,0,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,1,0,1,0
dog.4119.jpg,0,0,0,0
dog.4119.jpg,0,0,0,0
dog.4119.jpg,1,1,1,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,0,0,0,0
dog.4119.jpg,1,1,0,1
dog.4119.jpg,0,0,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,0,0,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,1,1,0,0
dog.4119.jpg,1,1,0,1
dog.4119.jpg,0,0,0,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,1,0,1,0
dog.4647.jpg,1,0,1,1
dog.4647.jpg,1,0,1,0
dog.4647.jpg,1,0,1,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,1,0,1,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,1,1,0,0
dog.4647.jpg,1,0,1,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,1,1,0,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,1,0,1,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,1,0,1,0
dog.4647.jpg,0,0,0,0
dog.4647.jpg,0,0,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,1
dog.4848.jpg,0,0,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,1,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,1,1
dog.4848.jpg,1,1,1,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,1,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,0,0,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,1,1,0,0
dog.4848.jpg,0,0,0,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,0,0,0,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,0,0,0,0
dog.4733.jpg,0,0,0,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,0,0,0,0
dog.4733.jpg,0,0,0,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,0,0,0,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4733.jpg,1,0,1,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,0,0,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,1,0
dog.4727.jpg,0,0,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,0,1,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,0,0,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,0,0,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,1,1,0,0
dog.4727.jpg,0,0,0,0
dog.4069.jpg,1,1,0,0
dog.4069.jpg,1,1,1,0
dog.4069.jpg,0,0,0,0
dog.4069.jpg,1,1,1,0
dog.4069.jpg,1,1,1,0
dog.4069.jpg,1,0,0,1
dog.4069.jpg,1,1,1,0
dog.4069.jpg,1,1,1,1
dog.4069.jpg,1,1,0,0
dog.4069.jpg,1,1,1,0
dog.4069.jpg,1,1,0,1
dog.4069.jpg,0,0,0,0
dog.4069.jpg,1,1,0,0
dog.4069.jpg,1,1,0,0
dog.4069.jpg,1,1,0,0
dog.4069.jpg,1,1,1,0
dog.4069.jpg,1,1,0,0
dog.4069.jpg,1,1,1,0
dog.4069.jpg,1,1,0,0
dog.4069.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,1,1,0,0
dog.4096.jpg,1,0,1,0
dog.4096.jpg,1,1,1,0
dog.4096.jpg,1,0,1,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,1,1,0,0
dog.4096.jpg,1,1,1,0
dog.4096.jpg,1,1,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,1,0,1,0
dog.4096.jpg,1,0,1,0
dog.4096.jpg,1,1,0,0
dog.4096.jpg,0,0,0,0
dog.4096.jpg,0,0,0,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,1,1,1,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,1,1,1,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,0,0,0,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,1,1,1,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,0,0,0,0
dog.4915.jpg,0,0,0,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,1,1,0,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,0,0,0,0
dog.4915.jpg,1,1,1,0
dog.4915.jpg,1,0,1,0
dog.4915.jpg,0,0,0,0
dog.4726.jpg,0,0,0,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,0,0,0,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,1,1,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,1,1,1
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,0,0,1
dog.4726.jpg,0,0,0,0
dog.4726.jpg,0,0,0,0
dog.4726.jpg,0,0,0,0
dog.4726.jpg,1,1,0,1
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,1,1,0,0
dog.4726.jpg,0,0,0,0
dog.4726.jpg,1,1,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,1,0,1,0
dog.4054.jpg,1,0,0,1
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4054.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,1,1,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,1,1,0,0
dog.4336.jpg,1,0,1,1
dog.4336.jpg,0,0,0,0
dog.4336.jpg,1,0,0,1
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,1,1,0,0
dog.4336.jpg,1,1,0,0
dog.4336.jpg,0,0,0,0
dog.4336.jpg,1,1,0,0
dog.4650.jpg,1,0,0,1
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,0,1
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,0,0,0,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,1,1
dog.4650.jpg,0,0,0,0
dog.4650.jpg,0,0,0,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,0,0,0,0
dog.4650.jpg,1,0,1,0
dog.4650.jpg,1,0,1,1
dog.4650.jpg,1,1,1,0
dog.4650.jpg,0,0,0,0
dog.4650.jpg,0,0,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,0,0,0,0
dog.4644.jpg,1,1,1,0
dog.4644.jpg,1,1,1,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,1
dog.4644.jpg,1,1,1,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,0,0,0,0
dog.4644.jpg,0,0,0,0
dog.4644.jpg,0,0,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4644.jpg,1,1,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,1,1,1,0
dog.4877.jpg,1,0,1,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,1,1,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,1,0,1,0
dog.4877.jpg,1,1,1,0
dog.4877.jpg,1,0,1,0
dog.4877.jpg,0,0,0,0
dog.4877.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,1,1,1,0
dog.4863.jpg,1,1,1,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,1,0,1,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,1,1,0,0
dog.4863.jpg,1,1,0,0
dog.4863.jpg,0,0,0,0
dog.4863.jpg,0,0,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,1
dog.4308.jpg,1,1,0,1
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,1
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,1
dog.4308.jpg,1,1,0,0
dog.4308.jpg,1,1,0,1
dog.4485.jpg,1,1,0,0
dog.4485.jpg,1,1,1,0
dog.4485.jpg,0,0,0,0
dog.4485.jpg,1,1,1,0
dog.4485.jpg,1,0,1,0
dog.4485.jpg,1,1,0,0
dog.4485.jpg,1,1,1,0
dog.4485.jpg,1,1,1,0
dog.4485.jpg,1,1,0,0
dog.4485.jpg,0,0,0,0
dog.4485.jpg,0,0,0,0
dog.4485.jpg,1,1,0,0
dog.4485.jpg,0,0,0,0
dog.4485.jpg,1,0,1,0
dog.4485.jpg,1,1,0,0
dog.4485.jpg,1,1,1,0
dog.4485.jpg,1,1,0,0
dog.4485.jpg,1,1,1,0
dog.4485.jpg,0,0,0,0
dog.4485.jpg,1,1,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,1,0,1,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,1,1,0,1
dog.4532.jpg,1,1,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,1,1,0,0
dog.4532.jpg,0,0,0,0
dog.4532.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,1,0
dog.4283.jpg,0,0,0,0
dog.4283.jpg,1,1,1,0
dog.4283.jpg,1,0,1,1
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,1
dog.4283.jpg,1,1,1,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4283.jpg,1,1,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,1,0,1,1
dog.4724.jpg,1,0,1,0
dog.4724.jpg,1,0,1,0
dog.4724.jpg,1,0,1,0
dog.4724.jpg,1,0,0,1
dog.4724.jpg,1,0,1,0
dog.4724.jpg,1,0,1,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,1,0,1,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,1,0,1,0
dog.4724.jpg,0,0,0,0
dog.4724.jpg,0,0,0,0
dog.4095.jpg,1,1,0,1
dog.4095.jpg,1,1,0,1
dog.4095.jpg,0,0,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,0,1,1
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,1
dog.4095.jpg,1,1,0,1
dog.4095.jpg,1,1,0,0
dog.4095.jpg,0,0,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4095.jpg,1,1,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,1,0,0,1
dog.4719.jpg,1,0,0,1
dog.4719.jpg,1,1,1,0
dog.4719.jpg,1,0,1,0
dog.4719.jpg,1,0,0,1
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,0,0,0,0
dog.4719.jpg,1,0,1,1
dog.4719.jpg,1,1,0,0
dog.4719.jpg,1,0,1,0
dog.4719.jpg,0,0,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,0,0,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,1,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,0,0,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,0,0,0,0
dog.4731.jpg,1,1,0,1
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,0,0,1
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4731.jpg,1,1,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,1,0,1,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4725.jpg,0,0,0,0
dog.4453.jpg,1,1,1,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,1,1,1,0
dog.4453.jpg,0,0,0,0
dog.4453.jpg,1,1,0,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,1,1,1,0
dog.4453.jpg,1,1,0,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,0,0,0,0
dog.4453.jpg,1,1,0,0
dog.4453.jpg,0,0,0,0
dog.4453.jpg,1,1,0,0
dog.4453.jpg,1,1,0,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,1,1,1,0
dog.4453.jpg,1,0,1,0
dog.4453.jpg,1,1,1,0
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,1,0,0
dog.4679.jpg,0,0,0,0
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,0,1,0
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,0
dog.4679.jpg,1,1,0,1
dog.4679.jpg,1,1,0,0
dog.4636.jpg,1,1,0,0
dog.4636.jpg,1,1,1,0
dog.4636.jpg,1,0,1,1
dog.4636.jpg,1,1,1,0
dog.4636.jpg,1,0,1,0
dog.4636.jpg,0,0,0,0
dog.4636.jpg,1,0,1,0
dog.4636.jpg,1,1,1,0
dog.4636.jpg,1,1,0,0
dog.4636.jpg,1,0,1,0
dog.4636.jpg,1,0,1,0
dog.4636.jpg,1,1,0,0
dog.4636.jpg,0,0,0,0
dog.4636.jpg,1,0,1,0
dog.4636.jpg,0,0,0,0
dog.4636.jpg,1,0,1,0
dog.4636.jpg,0,0,0,0
dog.4636.jpg,1,1,1,0
dog.4636.jpg,0,0,0,0
dog.4636.jpg,0,0,0,0
dog.4811.jpg,0,0,0,0
dog.4811.jpg,1,1,1,0
dog.4811.jpg,1,1,0,1
dog.4811.jpg,1,1,1,0
dog.4811.jpg,1,1,1,0
dog.4811.jpg,1,1,0,0
dog.4811.jpg,1,1,0,1
dog.4811.jpg,1,1,1,0
dog.4811.jpg,1,1,0,0
dog.4811.jpg,0,0,0,0
dog.4811.jpg,0,0,0,0
dog.4811.jpg,1,1,0,0
dog.4811.jpg,0,0,0,0
dog.4811.jpg,0,0,0,0
dog.4811.jpg,1,1,0,0
dog.4811.jpg,1,0,1,0
dog.4811.jpg,1,1,0,0
dog.4811.jpg,1,1,0,0
dog.4811.jpg,0,0,0,0
dog.4811.jpg,0,0,0,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,1,0
dog.4805.jpg,1,0,1,0
dog.4805.jpg,1,1,1,1
dog.4805.jpg,1,0,1,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,1,1
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,0,0,0,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,0,0,0,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,1,0
dog.4805.jpg,1,1,0,0
dog.4805.jpg,1,1,1,0
dog.4805.jpg,1,1,1,0
dog.4805.jpg,1,0,1,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,0,0,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,1
dog.4408.jpg,1,1,0,1
dog.4408.jpg,1,1,0,1
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,0,0,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,1,1,0,0
dog.4408.jpg,0,0,0,0
dog.4434.jpg,1,1,0,0
dog.4434.jpg,1,1,0,1
dog.4434.jpg,0,0,0,0
dog.4434.jpg,1,1,0,0
dog.4434.jpg,1,1,0,1
dog.4434.jpg,1,0,0,1
dog.4434.jpg,1,1,0,1
dog.4434.jpg,1,1,0,0
dog.4434.jpg,1,1,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,1,1,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,1,1,0,0
dog.4434.jpg,1,1,0,0
dog.4434.jpg,0,0,0,0
dog.4434.jpg,0,0,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,0,0,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,1
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,1,0
dog.4385.jpg,0,0,0,0
dog.4385.jpg,0,0,0,0
dog.4385.jpg,0,0,0,0
dog.4385.jpg,0,0,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,0,0,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4385.jpg,1,1,0,0
dog.4568.jpg,1,0,0,1
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,1,0,1,0
dog.4568.jpg,1,0,0,1
dog.4568.jpg,0,0,0,0
dog.4568.jpg,1,0,0,1
dog.4568.jpg,0,0,0,0
dog.4568.jpg,1,0,1,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4568.jpg,0,0,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,0,0,1
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,1
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,1
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,1,1
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,1
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4540.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,0,0,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,1,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,1,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
dog.4232.jpg,1,1,0,0
